NAME	FAB_NAME	BAY_NAME	FROM_NODE	TO_NODE	MAX_SPEED	CURVE
rl_A18_36_A19_4	SMT	A18	rn_A18_36	rn_A19_4	1	1
rl_A18_3_4	SMT	A18	rn_A18_3	rn_A18_4	1	0
rl_A18_4_5	SMT	A18	rn_A18_4	rn_A18_5	1	0
rl_A18_5_29	SMT	A18	rn_A18_5	rn_A18_29	1	1
rl_A18_5_6	SMT	A18	rn_A18_5	rn_A18_6	1	0
rl_A18_6_7	SMT	A18	rn_A18_6	rn_A18_7	1	0
rl_A18_7_8	SMT	A18	rn_A18_7	rn_A18_8	1	0
rl_A18_8_9	SMT	A18	rn_A18_8	rn_A18_9	1	0
rl_A18_9_10	SMT	A18	rn_A18_9	rn_A18_10	1	0
rl_A18_9_33	SMT	A18	rn_A18_9	rn_A18_33	1	1
rl_A19_10_11	SMT	A19	rn_A19_10	rn_A19_11	1	0
rl_A19_11_12	SMT	A19	rn_A19_11	rn_A19_12	1	0
rl_A19_11_13	SMT	A19	rn_A19_11	rn_A19_13	1	1
rl_A19_12_InterBay3_54	SMT	InterBay3	rn_A19_12	rn_InterBay3_54	1	1
rl_A19_13_14	SMT	A19	rn_A19_13	rn_A19_14	1	0
rl_A19_14_16	SMT	A19	rn_A19_14	rn_A19_16	1	1
rl_A19_15_16	SMT	A19	rn_A19_15	rn_A19_16	1	0
rl_A19_16_17	SMT	A19	rn_A19_16	rn_A19_17	1	0
rl_A19_17_18	SMT	A19	rn_A19_17	rn_A19_18	1	0
rl_A19_18_19	SMT	A19	rn_A19_18	rn_A19_19	1	0
rl_A19_19_20	SMT	A19	rn_A19_19	rn_A19_20	1	0
rl_A19_19_31	SMT	A19	rn_A19_19	rn_A19_31	1	1
rl_A19_1_2	SMT	A19	rn_A19_1	rn_A19_2	1	0
rl_A19_20_21	SMT	A19	rn_A19_20	rn_A19_21	1	0
rl_A19_21_22	SMT	A19	rn_A19_21	rn_A19_22	1	0
rl_A19_22_23	SMT	A19	rn_A19_22	rn_A19_23	1	0
rl_A19_23_24	SMT	A19	rn_A19_23	rn_A19_24	1	0
rl_A19_23_35	SMT	A19	rn_A19_23	rn_A19_35	1	1
rl_A19_24_25	SMT	A19	rn_A19_24	rn_A19_25	1	0
rl_A19_25_26	SMT	A19	rn_A19_25	rn_A19_26	1	0
rl_A19_25_27	SMT	A19	rn_A19_25	rn_A19_27	1	1
rl_A19_26_InterBay2_171	SMT	InterBay2	rn_A19_26	rn_InterBay2_171	1	1
rl_A19_27_28	SMT	A19	rn_A19_27	rn_A19_28	1	0
rl_A19_28_2	SMT	A19	rn_A19_28	rn_A19_2	1	1
rl_A19_29_30	SMT	A19	rn_A19_29	rn_A19_30	1	0
rl_A19_2_3	SMT	A19	rn_A19_2	rn_A19_3	1	0
rl_A19_30_22	SMT	A19	rn_A19_30	rn_A19_22	1	1
rl_A19_31_32	SMT	A19	rn_A19_31	rn_A19_32	1	0
rl_A19_32_8	SMT	A19	rn_A19_32	rn_A19_8	1	1
rl_A19_33_34	SMT	A19	rn_A19_33	rn_A19_34	1	0
rl_A19_34_A18_18	SMT	A19	rn_A19_34	rn_A18_18	1	1
rl_A19_35_36	SMT	A19	rn_A19_35	rn_A19_36	1	0
rl_A19_36_A20_4	SMT	A19	rn_A19_36	rn_A20_4	1	1
rl_A19_3_4	SMT	A19	rn_A19_3	rn_A19_4	1	0
rl_A19_4_5	SMT	A19	rn_A19_4	rn_A19_5	1	0
rl_A19_5_29	SMT	A19	rn_A19_5	rn_A19_29	1	1
rl_A19_5_6	SMT	A19	rn_A19_5	rn_A19_6	1	0
rl_A19_6_7	SMT	A19	rn_A19_6	rn_A19_7	1	0
rl_A19_7_8	SMT	A19	rn_A19_7	rn_A19_8	1	0
rl_A19_8_9	SMT	A19	rn_A19_8	rn_A19_9	1	0
rl_A19_9_10	SMT	A19	rn_A19_9	rn_A19_10	1	0
rl_A19_9_33	SMT	A19	rn_A19_9	rn_A19_33	1	1
rl_A1_10_11	SMT	A1	rn_A1_10	rn_A1_11	1	0
rl_A1_11_12	SMT	A1	rn_A1_11	rn_A1_12	1	0
rl_A1_11_13	SMT	A1	rn_A1_11	rn_A1_13	1	1
rl_A1_12_InterBay3_208	SMT	InterBay3	rn_A1_12	rn_InterBay3_208	1	1
rl_A1_13_14	SMT	A1	rn_A1_13	rn_A1_14	1	0
rl_A1_14_16	SMT	A1	rn_A1_14	rn_A1_16	1	1
rl_A1_15_16	SMT	A1	rn_A1_15	rn_A1_16	1	0
rl_A1_16_17	SMT	A1	rn_A1_16	rn_A1_17	1	0
rl_A1_17_18	SMT	A1	rn_A1_17	rn_A1_18	1	0
rl_A1_18_19	SMT	A1	rn_A1_18	rn_A1_19	1	0
rl_A1_19_20	SMT	A1	rn_A1_19	rn_A1_20	1	0
rl_A1_19_31	SMT	A1	rn_A1_19	rn_A1_31	1	1
rl_A1_1_2	SMT	A1	rn_A1_1	rn_A1_2	1	0
rl_A1_20_21	SMT	A1	rn_A1_20	rn_A1_21	1	0
rl_A1_21_22	SMT	A1	rn_A1_21	rn_A1_22	1	0
rl_A1_22_23	SMT	A1	rn_A1_22	rn_A1_23	1	0
rl_A1_23_24	SMT	A1	rn_A1_23	rn_A1_24	1	0
rl_A1_23_33	SMT	A1	rn_A1_23	rn_A1_33	1	1
rl_A1_24_25	SMT	A1	rn_A1_24	rn_A1_25	1	0
rl_A1_25_26	SMT	A1	rn_A1_25	rn_A1_26	1	0
rl_A1_25_27	SMT	A1	rn_A1_25	rn_A1_27	1	1
rl_A1_26_InterBay2_315	SMT	InterBay2	rn_A1_26	rn_InterBay2_315	1	1
rl_A1_27_28	SMT	A1	rn_A1_27	rn_A1_28	1	0
rl_A1_28_2	SMT	A1	rn_A1_28	rn_A1_2	1	1
rl_A1_29_30	SMT	A1	rn_A1_29	rn_A1_30	1	0
rl_A1_2_3	SMT	A1	rn_A1_2	rn_A1_3	1	0
rl_A1_30_22	SMT	A1	rn_A1_30	rn_A1_22	1	1
rl_A1_31_32	SMT	A1	rn_A1_31	rn_A1_32	1	0
rl_A1_32_8	SMT	A1	rn_A1_32	rn_A1_8	1	1
rl_A1_33_34	SMT	A1	rn_A1_33	rn_A1_34	1	0
rl_A1_34_A2_4	SMT	A1	rn_A1_34	rn_A2_4	1	1
rl_A1_3_4	SMT	A1	rn_A1_3	rn_A1_4	1	0
rl_A1_4_5	SMT	A1	rn_A1_4	rn_A1_5	1	0
rl_A1_5_29	SMT	A1	rn_A1_5	rn_A1_29	1	1
rl_A1_5_6	SMT	A1	rn_A1_5	rn_A1_6	1	0
rl_A1_6_7	SMT	A1	rn_A1_6	rn_A1_7	1	0
rl_A1_7_8	SMT	A1	rn_A1_7	rn_A1_8	1	0
rl_A1_8_9	SMT	A1	rn_A1_8	rn_A1_9	1	0
rl_A1_9_10	SMT	A1	rn_A1_9	rn_A1_10	1	0
rl_A20_10_11	SMT	A20	rn_A20_10	rn_A20_11	1	0
rl_A20_11_12	SMT	A20	rn_A20_11	rn_A20_12	1	0
rl_A20_11_13	SMT	A20	rn_A20_11	rn_A20_13	1	1
rl_A20_12_InterBay3_63	SMT	InterBay3	rn_A20_12	rn_InterBay3_63	1	1
rl_A20_13_14	SMT	A20	rn_A20_13	rn_A20_14	1	0
rl_A20_14_16	SMT	A20	rn_A20_14	rn_A20_16	1	1
rl_A20_15_16	SMT	A20	rn_A20_15	rn_A20_16	1	0
rl_A20_16_17	SMT	A20	rn_A20_16	rn_A20_17	1	0
rl_A20_17_18	SMT	A20	rn_A20_17	rn_A20_18	1	0
rl_A20_18_19	SMT	A20	rn_A20_18	rn_A20_19	1	0
rl_A20_19_20	SMT	A20	rn_A20_19	rn_A20_20	1	0
rl_A20_19_31	SMT	A20	rn_A20_19	rn_A20_31	1	1
rl_A20_1_2	SMT	A20	rn_A20_1	rn_A20_2	1	0
rl_A20_20_21	SMT	A20	rn_A20_20	rn_A20_21	1	0
rl_A20_21_22	SMT	A20	rn_A20_21	rn_A20_22	1	0
rl_A20_22_23	SMT	A20	rn_A20_22	rn_A20_23	1	0
rl_A20_23_24	SMT	A20	rn_A20_23	rn_A20_24	1	0
rl_A20_24_25	SMT	A20	rn_A20_24	rn_A20_25	1	0
rl_A20_25_26	SMT	A20	rn_A20_25	rn_A20_26	1	0
rl_A20_25_27	SMT	A20	rn_A20_25	rn_A20_27	1	1
rl_A20_26_InterBay2_163	SMT	InterBay2	rn_A20_26	rn_InterBay2_163	1	0
rl_A20_27_28	SMT	A20	rn_A20_27	rn_A20_28	1	0
rl_A20_28_2	SMT	A20	rn_A20_28	rn_A20_2	1	1
rl_A20_29_30	SMT	A20	rn_A20_29	rn_A20_30	1	0
rl_A20_2_3	SMT	A20	rn_A20_2	rn_A20_3	1	0
rl_A20_30_22	SMT	A20	rn_A20_30	rn_A20_22	1	1
rl_A20_31_32	SMT	A20	rn_A20_31	rn_A20_32	1	0
rl_A20_32_8	SMT	A20	rn_A20_32	rn_A20_8	1	1
rl_A20_33_34	SMT	A20	rn_A20_33	rn_A20_34	1	0
rl_A20_34_A19_18	SMT	A20	rn_A20_34	rn_A19_18	1	1
rl_A20_3_4	SMT	A20	rn_A20_3	rn_A20_4	1	0
rl_A20_4_5	SMT	A20	rn_A20_4	rn_A20_5	1	0
rl_A20_5_29	SMT	A20	rn_A20_5	rn_A20_29	1	1
rl_A20_5_6	SMT	A20	rn_A20_5	rn_A20_6	1	0
rl_A20_6_7	SMT	A20	rn_A20_6	rn_A20_7	1	0
rl_A20_7_8	SMT	A20	rn_A20_7	rn_A20_8	1	0
rl_A20_8_9	SMT	A20	rn_A20_8	rn_A20_9	1	0
rl_A20_9_10	SMT	A20	rn_A20_9	rn_A20_10	1	0
rl_A20_9_33	SMT	A20	rn_A20_9	rn_A20_33	1	1
rl_A2_10_11	SMT	A2	rn_A2_10	rn_A2_11	1	0
rl_A2_11_12	SMT	A2	rn_A2_11	rn_A2_12	1	0
rl_A2_11_13	SMT	A2	rn_A2_11	rn_A2_13	1	1
rl_A2_12_InterBay3_13	SMT	InterBay3	rn_A2_12	rn_InterBay3_13	1	1
rl_A2_13_14	SMT	A2	rn_A2_13	rn_A2_14	1	0
rl_A2_14_16	SMT	A2	rn_A2_14	rn_A2_16	1	1
rl_A2_15_16	SMT	A2	rn_A2_15	rn_A2_16	1	0
rl_A2_16_17	SMT	A2	rn_A2_16	rn_A2_17	1	0
rl_A2_17_18	SMT	A2	rn_A2_17	rn_A2_18	1	0
rl_A2_18_19	SMT	A2	rn_A2_18	rn_A2_19	1	0
rl_A2_19_20	SMT	A2	rn_A2_19	rn_A2_20	1	0
rl_A2_19_31	SMT	A2	rn_A2_19	rn_A2_31	1	1
rl_A2_1_2	SMT	A2	rn_A2_1	rn_A2_2	1	0
rl_A2_20_21	SMT	A2	rn_A2_20	rn_A2_21	1	0
rl_A2_21_22	SMT	A2	rn_A2_21	rn_A2_22	1	0
rl_A2_22_23	SMT	A2	rn_A2_22	rn_A2_23	1	0
rl_A2_23_24	SMT	A2	rn_A2_23	rn_A2_24	1	0
rl_A2_23_35	SMT	A2	rn_A2_23	rn_A2_35	1	1
rl_A2_24_25	SMT	A2	rn_A2_24	rn_A2_25	1	0
rl_A2_25_26	SMT	A2	rn_A2_25	rn_A2_26	1	0
rl_A2_25_27	SMT	A2	rn_A2_25	rn_A2_27	1	1
rl_A2_26_InterBay2_307	SMT	InterBay2	rn_A2_26	rn_InterBay2_307	1	1
rl_A2_27_28	SMT	A2	rn_A2_27	rn_A2_28	1	0
rl_A2_28_2	SMT	A2	rn_A2_28	rn_A2_2	1	1
rl_A2_29_30	SMT	A2	rn_A2_29	rn_A2_30	1	0
rl_A2_2_3	SMT	A2	rn_A2_2	rn_A2_3	1	0
rl_A2_30_22	SMT	A2	rn_A2_30	rn_A2_22	1	1
rl_A2_31_32	SMT	A2	rn_A2_31	rn_A2_32	1	0
rl_A2_32_8	SMT	A2	rn_A2_32	rn_A2_8	1	1
rl_A2_33_34	SMT	A2	rn_A2_33	rn_A2_34	1	0
rl_A2_34_A1_18	SMT	A2	rn_A2_34	rn_A1_18	1	1
rl_A2_35_36	SMT	A2	rn_A2_35	rn_A2_36	1	0
rl_A2_36_A3_4	SMT	A2	rn_A2_36	rn_A3_4	1	1
rl_A2_3_4	SMT	A2	rn_A2_3	rn_A2_4	1	0
rl_A2_4_5	SMT	A2	rn_A2_4	rn_A2_5	1	0
rl_A2_5_29	SMT	A2	rn_A2_5	rn_A2_29	1	1
rl_A2_5_6	SMT	A2	rn_A2_5	rn_A2_6	1	0
rl_A2_6_7	SMT	A2	rn_A2_6	rn_A2_7	1	0
rl_A2_7_8	SMT	A2	rn_A2_7	rn_A2_8	1	0
rl_A2_8_9	SMT	A2	rn_A2_8	rn_A2_9	1	0
rl_A2_9_10	SMT	A2	rn_A2_9	rn_A2_10	1	0
rl_A2_9_33	SMT	A2	rn_A2_9	rn_A2_33	1	1
rl_A3_10_11	SMT	A3	rn_A3_10	rn_A3_11	1	0
rl_A3_11_12	SMT	A3	rn_A3_11	rn_A3_12	1	0
rl_A3_11_13	SMT	A3	rn_A3_11	rn_A3_13	1	1
rl_A3_12_InterBay3_101	SMT	InterBay3	rn_A3_12	rn_InterBay3_101	1	1
rl_A3_13_14	SMT	A3	rn_A3_13	rn_A3_14	1	0
rl_A3_14_16	SMT	A3	rn_A3_14	rn_A3_16	1	1
rl_A3_15_16	SMT	A3	rn_A3_15	rn_A3_16	1	0
rl_A3_16_17	SMT	A3	rn_A3_16	rn_A3_17	1	0
rl_A3_17_18	SMT	A3	rn_A3_17	rn_A3_18	1	0
rl_A3_18_19	SMT	A3	rn_A3_18	rn_A3_19	1	0
rl_A3_19_20	SMT	A3	rn_A3_19	rn_A3_20	1	0
rl_A3_19_31	SMT	A3	rn_A3_19	rn_A3_31	1	1
rl_A3_1_2	SMT	A3	rn_A3_1	rn_A3_2	1	0
rl_A3_20_21	SMT	A3	rn_A3_20	rn_A3_21	1	0
rl_A3_21_22	SMT	A3	rn_A3_21	rn_A3_22	1	0
rl_A3_22_23	SMT	A3	rn_A3_22	rn_A3_23	1	0
rl_A3_23_24	SMT	A3	rn_A3_23	rn_A3_24	1	0
rl_A3_23_35	SMT	A3	rn_A3_23	rn_A3_35	1	1
rl_A3_24_25	SMT	A3	rn_A3_24	rn_A3_25	1	0
rl_A3_25_26	SMT	A3	rn_A3_25	rn_A3_26	1	0
rl_A3_25_27	SMT	A3	rn_A3_25	rn_A3_27	1	1
rl_A3_26_InterBay2_299	SMT	InterBay2	rn_A3_26	rn_InterBay2_299	1	1
rl_A3_27_28	SMT	A3	rn_A3_27	rn_A3_28	1	0
rl_A3_28_2	SMT	A3	rn_A3_28	rn_A3_2	1	1
rl_A3_29_30	SMT	A3	rn_A3_29	rn_A3_30	1	0
rl_A3_2_3	SMT	A3	rn_A3_2	rn_A3_3	1	0
rl_A3_30_22	SMT	A3	rn_A3_30	rn_A3_22	1	1
rl_A3_31_32	SMT	A3	rn_A3_31	rn_A3_32	1	0
rl_A3_32_8	SMT	A3	rn_A3_32	rn_A3_8	1	1
rl_A3_33_34	SMT	A3	rn_A3_33	rn_A3_34	1	0
rl_A3_34_A2_18	SMT	A3	rn_A3_34	rn_A2_18	1	1
rl_A3_35_36	SMT	A3	rn_A3_35	rn_A3_36	1	0
rl_A3_36_A4_4	SMT	A3	rn_A3_36	rn_A4_4	1	1
rl_A3_3_4	SMT	A3	rn_A3_3	rn_A3_4	1	0
rl_A3_4_5	SMT	A3	rn_A3_4	rn_A3_5	1	0
rl_A3_5_29	SMT	A3	rn_A3_5	rn_A3_29	1	1
rl_A3_5_6	SMT	A3	rn_A3_5	rn_A3_6	1	0
rl_A3_6_7	SMT	A3	rn_A3_6	rn_A3_7	1	0
rl_A3_7_8	SMT	A3	rn_A3_7	rn_A3_8	1	0
rl_A3_8_9	SMT	A3	rn_A3_8	rn_A3_9	1	0
rl_A3_9_10	SMT	A3	rn_A3_9	rn_A3_10	1	0
rl_A3_9_33	SMT	A3	rn_A3_9	rn_A3_33	1	1
rl_A4_10_11	SMT	A4	rn_A4_10	rn_A4_11	1	0
rl_A4_11_12	SMT	A4	rn_A4_11	rn_A4_12	1	0
rl_A4_11_13	SMT	A4	rn_A4_11	rn_A4_13	1	1
rl_A4_12_InterBay3_183	SMT	InterBay3	rn_A4_12	rn_InterBay3_183	1	1
rl_A4_13_14	SMT	A4	rn_A4_13	rn_A4_14	1	0
rl_A4_14_16	SMT	A4	rn_A4_14	rn_A4_16	1	1
rl_A4_15_16	SMT	A4	rn_A4_15	rn_A4_16	1	0
rl_A4_16_17	SMT	A4	rn_A4_16	rn_A4_17	1	0
rl_A4_17_18	SMT	A4	rn_A4_17	rn_A4_18	1	0
rl_A4_18_19	SMT	A4	rn_A4_18	rn_A4_19	1	0
rl_A4_19_20	SMT	A4	rn_A4_19	rn_A4_20	1	0
rl_A4_19_31	SMT	A4	rn_A4_19	rn_A4_31	1	1
rl_A4_1_2	SMT	A4	rn_A4_1	rn_A4_2	1	0
rl_A4_20_21	SMT	A4	rn_A4_20	rn_A4_21	1	0
rl_A4_21_22	SMT	A4	rn_A4_21	rn_A4_22	1	0
rl_A4_22_23	SMT	A4	rn_A4_22	rn_A4_23	1	0
rl_A4_23_24	SMT	A4	rn_A4_23	rn_A4_24	1	0
rl_A4_23_35	SMT	A4	rn_A4_23	rn_A4_35	1	1
rl_A4_24_25	SMT	A4	rn_A4_24	rn_A4_25	1	0
rl_A4_25_26	SMT	A4	rn_A4_25	rn_A4_26	1	0
rl_A4_25_27	SMT	A4	rn_A4_25	rn_A4_27	1	1
rl_A4_26_InterBay2_291	SMT	InterBay2	rn_A4_26	rn_InterBay2_291	1	1
rl_A4_27_28	SMT	A4	rn_A4_27	rn_A4_28	1	0
rl_A4_28_2	SMT	A4	rn_A4_28	rn_A4_2	1	1
rl_A4_29_30	SMT	A4	rn_A4_29	rn_A4_30	1	0
rl_A4_2_3	SMT	A4	rn_A4_2	rn_A4_3	1	0
rl_A4_30_22	SMT	A4	rn_A4_30	rn_A4_22	1	1
rl_A4_31_32	SMT	A4	rn_A4_31	rn_A4_32	1	0
rl_A4_32_8	SMT	A4	rn_A4_32	rn_A4_8	1	1
rl_A4_33_34	SMT	A4	rn_A4_33	rn_A4_34	1	0
rl_A4_34_A3_18	SMT	A4	rn_A4_34	rn_A3_18	1	1
rl_A4_35_36	SMT	A4	rn_A4_35	rn_A4_36	1	0
rl_A4_36_A5_4	SMT	A4	rn_A4_36	rn_A5_4	1	1
rl_A4_3_4	SMT	A4	rn_A4_3	rn_A4_4	1	0
rl_A4_4_5	SMT	A4	rn_A4_4	rn_A4_5	1	0
rl_A4_5_29	SMT	A4	rn_A4_5	rn_A4_29	1	1
rl_A4_5_6	SMT	A4	rn_A4_5	rn_A4_6	1	0
rl_A4_6_7	SMT	A4	rn_A4_6	rn_A4_7	1	0
rl_A4_7_8	SMT	A4	rn_A4_7	rn_A4_8	1	0
rl_A4_8_9	SMT	A4	rn_A4_8	rn_A4_9	1	0
rl_A4_9_10	SMT	A4	rn_A4_9	rn_A4_10	1	0
rl_A4_9_33	SMT	A4	rn_A4_9	rn_A4_33	1	1
rl_A5_10_11	SMT	A5	rn_A5_10	rn_A5_11	1	0
rl_A5_11_12	SMT	A5	rn_A5_11	rn_A5_12	1	0
rl_A5_11_13	SMT	A5	rn_A5_11	rn_A5_13	1	1
rl_A5_12_InterBay3_252	SMT	InterBay3	rn_A5_12	rn_InterBay3_252	1	1
rl_A5_13_14	SMT	A5	rn_A5_13	rn_A5_14	1	0
rl_A5_14_16	SMT	A5	rn_A5_14	rn_A5_16	1	1
rl_A5_15_16	SMT	A5	rn_A5_15	rn_A5_16	1	0
rl_A5_16_17	SMT	A5	rn_A5_16	rn_A5_17	1	0
rl_A5_17_18	SMT	A5	rn_A5_17	rn_A5_18	1	0
rl_A5_18_19	SMT	A5	rn_A5_18	rn_A5_19	1	0
rl_A5_19_20	SMT	A5	rn_A5_19	rn_A5_20	1	0
rl_A5_19_31	SMT	A5	rn_A5_19	rn_A5_31	1	1
rl_A5_1_2	SMT	A5	rn_A5_1	rn_A5_2	1	0
rl_A5_20_21	SMT	A5	rn_A5_20	rn_A5_21	1	0
rl_A5_21_22	SMT	A5	rn_A5_21	rn_A5_22	1	0
rl_A5_22_23	SMT	A5	rn_A5_22	rn_A5_23	1	0
rl_A5_23_24	SMT	A5	rn_A5_23	rn_A5_24	1	0
rl_A5_23_35	SMT	A5	rn_A5_23	rn_A5_35	1	1
rl_A5_24_25	SMT	A5	rn_A5_24	rn_A5_25	1	0
rl_A5_25_26	SMT	A5	rn_A5_25	rn_A5_26	1	0
rl_A5_25_27	SMT	A5	rn_A5_25	rn_A5_27	1	1
rl_A5_26_InterBay2_283	SMT	InterBay2	rn_A5_26	rn_InterBay2_283	1	1
rl_A5_27_28	SMT	A5	rn_A5_27	rn_A5_28	1	0
rl_A5_28_2	SMT	A5	rn_A5_28	rn_A5_2	1	1
rl_A5_29_30	SMT	A5	rn_A5_29	rn_A5_30	1	0
rl_A5_2_3	SMT	A5	rn_A5_2	rn_A5_3	1	0
rl_A5_30_22	SMT	A5	rn_A5_30	rn_A5_22	1	1
rl_A5_31_32	SMT	A5	rn_A5_31	rn_A5_32	1	0
rl_A5_32_8	SMT	A5	rn_A5_32	rn_A5_8	1	1
rl_A5_33_34	SMT	A5	rn_A5_33	rn_A5_34	1	0
rl_A5_34_A4_18	SMT	A5	rn_A5_34	rn_A4_18	1	1
rl_A5_35_36	SMT	A5	rn_A5_35	rn_A5_36	1	0
rl_A5_36_A6_4	SMT	A5	rn_A5_36	rn_A6_4	1	1
rl_A5_3_4	SMT	A5	rn_A5_3	rn_A5_4	1	0
rl_A5_4_5	SMT	A5	rn_A5_4	rn_A5_5	1	0
rl_A5_5_29	SMT	A5	rn_A5_5	rn_A5_29	1	1
rl_A5_5_6	SMT	A5	rn_A5_5	rn_A5_6	1	0
rl_A5_6_7	SMT	A5	rn_A5_6	rn_A5_7	1	0
rl_A5_7_8	SMT	A5	rn_A5_7	rn_A5_8	1	0
rl_A5_8_9	SMT	A5	rn_A5_8	rn_A5_9	1	0
rl_A5_9_10	SMT	A5	rn_A5_9	rn_A5_10	1	0
rl_A5_9_33	SMT	A5	rn_A5_9	rn_A5_33	1	1
rl_A6_10_11	SMT	A6	rn_A6_10	rn_A6_11	1	0
rl_A6_11_12	SMT	A6	rn_A6_11	rn_A6_12	1	0
rl_A6_11_13	SMT	A6	rn_A6_11	rn_A6_13	1	1
rl_A6_12_InterBay3_320	SMT	InterBay3	rn_A6_12	rn_InterBay3_320	1	1
rl_A6_13_14	SMT	A6	rn_A6_13	rn_A6_14	1	0
rl_A6_14_16	SMT	A6	rn_A6_14	rn_A6_16	1	1
rl_A6_15_16	SMT	A6	rn_A6_15	rn_A6_16	1	0
rl_A6_16_17	SMT	A6	rn_A6_16	rn_A6_17	1	0
rl_A6_17_18	SMT	A6	rn_A6_17	rn_A6_18	1	0
rl_A6_18_19	SMT	A6	rn_A6_18	rn_A6_19	1	0
rl_A6_19_20	SMT	A6	rn_A6_19	rn_A6_20	1	0
rl_A6_19_31	SMT	A6	rn_A6_19	rn_A6_31	1	1
rl_A6_1_2	SMT	A6	rn_A6_1	rn_A6_2	1	0
rl_A6_20_21	SMT	A6	rn_A6_20	rn_A6_21	1	0
rl_A6_21_22	SMT	A6	rn_A6_21	rn_A6_22	1	0
rl_A6_22_23	SMT	A6	rn_A6_22	rn_A6_23	1	0
rl_A6_23_24	SMT	A6	rn_A6_23	rn_A6_24	1	0
rl_A6_23_35	SMT	A6	rn_A6_23	rn_A6_35	1	1
rl_A6_24_25	SMT	A6	rn_A6_24	rn_A6_25	1	0
rl_A6_25_26	SMT	A6	rn_A6_25	rn_A6_26	1	0
rl_A6_25_27	SMT	A6	rn_A6_25	rn_A6_27	1	1
rl_A6_26_InterBay2_275	SMT	InterBay2	rn_A6_26	rn_InterBay2_275	1	1
rl_A6_27_28	SMT	A6	rn_A6_27	rn_A6_28	1	0
rl_A6_28_2	SMT	A6	rn_A6_28	rn_A6_2	1	1
rl_A6_29_30	SMT	A6	rn_A6_29	rn_A6_30	1	0
rl_A6_2_3	SMT	A6	rn_A6_2	rn_A6_3	1	0
rl_A6_30_22	SMT	A6	rn_A6_30	rn_A6_22	1	1
rl_A6_31_32	SMT	A6	rn_A6_31	rn_A6_32	1	0
rl_A6_32_8	SMT	A6	rn_A6_32	rn_A6_8	1	1
rl_A6_33_34	SMT	A6	rn_A6_33	rn_A6_34	1	0
rl_A6_34_A5_18	SMT	A6	rn_A6_34	rn_A5_18	1	1
rl_A6_35_36	SMT	A6	rn_A6_35	rn_A6_36	1	0
rl_A6_36_A7_4	SMT	A6	rn_A6_36	rn_A7_4	1	1
rl_A6_3_4	SMT	A6	rn_A6_3	rn_A6_4	1	0
rl_A6_4_5	SMT	A6	rn_A6_4	rn_A6_5	1	0
rl_A6_5_29	SMT	A6	rn_A6_5	rn_A6_29	1	1
rl_A6_5_6	SMT	A6	rn_A6_5	rn_A6_6	1	0
rl_A6_6_7	SMT	A6	rn_A6_6	rn_A6_7	1	0
rl_A6_7_8	SMT	A6	rn_A6_7	rn_A6_8	1	0
rl_A6_8_9	SMT	A6	rn_A6_8	rn_A6_9	1	0
rl_A6_9_10	SMT	A6	rn_A6_9	rn_A6_10	1	0
rl_A6_9_33	SMT	A6	rn_A6_9	rn_A6_33	1	1
rl_A7_10_11	SMT	A7	rn_A7_10	rn_A7_11	1	0
rl_A7_11_12	SMT	A7	rn_A7_11	rn_A7_12	1	0
rl_A7_11_13	SMT	A7	rn_A7_11	rn_A7_13	1	1
rl_A7_12_InterBay3_348	SMT	InterBay3	rn_A7_12	rn_InterBay3_348	1	1
rl_A7_13_14	SMT	A7	rn_A7_13	rn_A7_14	1	0
rl_A7_14_16	SMT	A7	rn_A7_14	rn_A7_16	1	1
rl_A7_15_16	SMT	A7	rn_A7_15	rn_A7_16	1	0
rl_A7_16_17	SMT	A7	rn_A7_16	rn_A7_17	1	0
rl_A7_17_18	SMT	A7	rn_A7_17	rn_A7_18	1	0
rl_A7_18_19	SMT	A7	rn_A7_18	rn_A7_19	1	0
rl_A7_19_20	SMT	A7	rn_A7_19	rn_A7_20	1	0
rl_A7_19_31	SMT	A7	rn_A7_19	rn_A7_31	1	1
rl_A7_1_2	SMT	A7	rn_A7_1	rn_A7_2	1	0
rl_A7_20_21	SMT	A7	rn_A7_20	rn_A7_21	1	0
rl_A7_21_22	SMT	A7	rn_A7_21	rn_A7_22	1	0
rl_A7_22_23	SMT	A7	rn_A7_22	rn_A7_23	1	0
rl_A7_23_24	SMT	A7	rn_A7_23	rn_A7_24	1	0
rl_A7_23_35	SMT	A7	rn_A7_23	rn_A7_35	1	1
rl_A7_24_25	SMT	A7	rn_A7_24	rn_A7_25	1	0
rl_A7_25_26	SMT	A7	rn_A7_25	rn_A7_26	1	0
rl_A7_25_27	SMT	A7	rn_A7_25	rn_A7_27	1	1
rl_A7_26_InterBay2_267	SMT	InterBay2	rn_A7_26	rn_InterBay2_267	1	1
rl_A7_27_28	SMT	A7	rn_A7_27	rn_A7_28	1	0
rl_A7_28_2	SMT	A7	rn_A7_28	rn_A7_2	1	1
rl_A7_29_30	SMT	A7	rn_A7_29	rn_A7_30	1	0
rl_A7_2_3	SMT	A7	rn_A7_2	rn_A7_3	1	0
rl_A7_30_22	SMT	A7	rn_A7_30	rn_A7_22	1	1
rl_A7_31_32	SMT	A7	rn_A7_31	rn_A7_32	1	0
rl_A7_32_8	SMT	A7	rn_A7_32	rn_A7_8	1	1
rl_A7_33_34	SMT	A7	rn_A7_33	rn_A7_34	1	0
